n,s,t,tau,fw_obj,fw_runtime,spectral_bound_val
63,20,15,0.01763646690123167,-24.825809383924454,0.1525276,-21.841289542112
63,20,15,0.017957129935799516,-24.836587866312886,0.2015743,-21.841289542111994
63,20,15,0.018277792970367364,-24.847464542418706,0.1641313,-21.841289542111987
63,20,15,0.018598456004935215,-24.85824284605858,0.1704263,-21.841289542111983
63,20,15,0.018919119039503062,-24.8692138458981,0.1036794,-21.84128954211199
63,20,15,0.01923978207407091,-24.88002296148406,0.1540482,-21.841289542111994
63,20,15,0.01956044510863876,-24.890868697027166,0.1220671,-21.841289542111998
63,20,15,0.019881108143206608,-24.901754529969274,0.1824301,-21.841289542111998
63,20,15,0.020201771177774455,-24.912577640818824,0.1601563,-21.84128954211197
63,20,15,0.020522434212342306,-24.92358834404609,0.1863486,-21.841289542111994
63,20,15,0.020843097246910153,-24.934432221139584,0.2111837,-21.841289542111994
63,20,15,0.021163760281478,-24.945360872650586,0.2208436,-21.841289542111987
63,20,15,0.02148442331604585,-24.956365082696045,0.1622351,-21.841289542111994
63,20,15,0.0218050863506137,-24.967311610327094,0.1765077,-21.841289542111998
63,20,15,0.022125749385181546,-24.978268068391706,0.2398306,-21.84128954211198
63,20,15,0.022446412419749397,-24.989282118989404,0.1894312,-21.841289542111994
63,20,15,0.022767075454317245,-25.00031981170902,0.1700841,-21.841289542111973
63,20,15,0.023087738488885092,-25.0113767759318,0.1698968,-21.841289542111998
63,20,15,0.023408401523452943,-25.02238557597708,0.1914208,-21.841289542111987
63,20,15,0.02372906455802079,-25.033407664358535,0.2075998,-21.841289542111976
63,20,15,0.024049727592588638,-25.044521461182534,0.1617601,-21.84128954211198
63,20,15,0.02437039062715649,-25.055638328334002,0.1604728,-21.841289542111998
63,20,15,0.024691053661724336,-25.066700281778623,0.1392184,-21.841289542111983
63,20,15,0.025011716696292183,-25.07782511326361,0.1779385,-21.841289542111994
63,20,15,0.025332379730860034,-25.08893005410353,0.1866426,-21.841289542111987
63,20,15,0.02565304276542788,-25.100056108998132,0.1681817,-21.841289542111998
63,20,15,0.02597370579999573,-25.11129774183052,0.1313687,-21.841289542111998
63,20,15,0.02629436883456358,-25.122422729611024,0.1819916,-21.841289542111987
63,20,15,0.026615031869131427,-25.133693853424596,0.1245907,-21.84128954211199
63,20,15,0.026935694903699275,-25.144826253896184,0.1566098,-21.84128954211198
63,20,15,0.027256357938267122,-25.15604789617144,0.1774515,-21.841289542111983
63,20,15,0.027577020972834973,-25.167273160934975,0.1799889,-21.841289542111994
63,20,15,0.02789768400740282,-25.17851594915137,0.1879137,-21.841289542112
63,20,15,0.028218347041970668,-25.189815170524156,0.196014,-21.841289542111994
63,20,15,0.02853901007653852,-25.20105836978368,0.1831491,-21.84128954211199
63,20,15,0.028859673111106366,-25.212390688660555,0.1787467,-21.84128954211199
63,20,15,0.029180336145674213,-25.22367493347179,0.2136322,-21.84128954211198
63,20,15,0.029500999180242064,-25.235077813888182,0.1592158,-21.84128954211199
63,20,15,0.02982166221480991,-25.24638950060335,0.1401822,-21.841289542111994
63,20,15,0.03014232524937776,-25.257778223951135,0.1900315,-21.84128954211198
63,20,15,0.03046298828394561,-25.269116795399917,0.1449531,-21.841289542111983
63,20,15,0.030783651318513457,-25.28046931116515,0.1662211,-21.841289542111994
63,20,15,0.031104314353081305,-25.29189630772945,0.1571067,-21.841289542111987
63,20,15,0.031424977387649156,-25.30339261673447,0.1255777,-21.841289542111987
63,20,15,0.031745640422217,-25.314756997616968,0.2416408,-21.84128954211199
